91570;Swiping Up
77353;Thumb Down
61723;Thumb Down
36879;Thumb Down
101955;Thumb Up
122562;Pushing Two Fingers Away
29510;No gesture
80510;Thumb Down
54512;Swiping Right
58398;Pushing Two Fingers Away
87855;Turning Hand Counterclockwise
4275;Doing other things
57566;Turning Hand Clockwise
52376;Turning Hand Clockwise
94525;Swiping Left
131621;Thumb Up
119762;Turning Hand Counterclockwise
57980;Zooming In With Full Hand
136512;Swiping Right
105081;Swiping Down
87004;Swiping Left
86953;Pushing Two Fingers Away
69098;Zooming In With Full Hand
13971;Swiping Up
113204;Zooming Out With Full Hand
113697;Swiping Up
13829;Zooming Out With Full Hand
102071;Turning Hand Counterclockwise
96136;Turning Hand Clockwise
102403;Doing other things
135626;Swiping Down
47048;Swiping Left
142552;Zooming In With Full Hand
76857;Zooming Out With Full Hand
68537;Swiping Down
136037;Thumb Down
57019;Zooming In With Full Hand
85014;No gesture
22288;Zooming In With Full Hand
15925;Swiping Up
127785;Doing other things
93033;Doing other things
123296;Turning Hand Clockwise
114930;Pushing Two Fingers Away
16268;Zooming Out With Full Hand
92192;Zooming In With Full Hand
7175;Pulling Two Fingers In
125248;Swiping Down
17085;Doing other things
106512;Swiping Left
60490;Thumb Up
60788;Zooming Out With Full Hand
265;Turning Hand Counterclockwise
114709;Swiping Down
50803;Swiping Down
105046;Swiping Down
69292;Stop Sign
63584;Swiping Up
23622;Pushing Two Fingers Away
24118;Pushing Two Fingers Away
141031;Swiping Right
13234;Swiping Right
30604;Swiping Right
82100;Turning Hand Counterclockwise
64480;Stop Sign
37272;Thumb Down
139312;Turning Hand Clockwise
71542;Pushing Two Fingers Away
79034;Thumb Up
44316;Doing other things
49116;Doing other things
143406;Turning Hand Counterclockwise
106683;Swiping Down
9646;Stop Sign
59953;Zooming Out With Full Hand
36132;Swiping Right
61549;Stop Sign
16154;No gesture
81052;Swiping Right
102146;Doing other things
32630;No gesture
88769;Pushing Two Fingers Away
72202;Turning Hand Counterclockwise
101484;Thumb Down
104122;Turning Hand Clockwise
103925;Swiping Right
35777;Turning Hand Counterclockwise
143129;Pushing Two Fingers Away
38023;Swiping Down
95323;Doing other things
119980;Pulling Two Fingers In
72290;Swiping Right
100626;Swiping Left
26410;Swiping Down
134587;No gesture
48380;Turning Hand Clockwise
128126;Swiping Right
123916;Thumb Up
24569;No gesture
574;Zooming Out With Full Hand
26480;Doing other things
24268;Swiping Up
83548;Doing other things
131702;Zooming Out With Full Hand
10130;Turning Hand Clockwise
57823;Doing other things
123008;Zooming Out With Full Hand
4949;Zooming Out With Full Hand
88372;Swiping Right
77196;No gesture
89587;Thumb Up
31477;Doing other things
113126;Swiping Left
24894;Doing other things
101240;Stop Sign
77344;Doing other things
128164;Swiping Up
2814;Thumb Down
132095;Stop Sign
96527;Zooming In With Full Hand
72850;Turning Hand Clockwise
79080;Swiping Down
116122;Zooming Out With Full Hand
76730;Thumb Down
17846;Pushing Two Fingers Away
49339;Doing other things
130547;No gesture
121533;No gesture
39327;Swiping Up
70410;Turning Hand Counterclockwise
44723;Swiping Left
105649;Thumb Up
138427;Pulling Two Fingers In
143885;Swiping Left
14171;Turning Hand Counterclockwise
91101;Swiping Left
11946;Pulling Two Fingers In
59129;Doing other things
20257;Turning Hand Clockwise
84628;Swiping Up
117698;No gesture
29201;Stop Sign
143621;Swiping Left
40205;Zooming In With Full Hand
123702;Stop Sign
82408;Swiping Up
49704;Thumb Down
94733;Doing other things
69887;Doing other things
42206;Doing other things
22845;Swiping Left
107528;Zooming Out With Full Hand
127198;Doing other things
87819;Zooming In With Full Hand
99063;Swiping Right
83535;Doing other things
26096;Zooming In With Full Hand
21092;Thumb Up
133985;Zooming In With Full Hand
50256;Swiping Right
44070;Thumb Up
123334;Thumb Up
75799;Zooming Out With Full Hand
123239;Zooming Out With Full Hand
23210;Doing other things
49948;Swiping Down
62369;Swiping Left
11617;Swiping Up
64752;Thumb Down
29211;No gesture
42166;Turning Hand Counterclockwise
27268;Zooming Out With Full Hand
39131;Doing other things
141783;Thumb Up
12088;Thumb Down
141260;No gesture
49608;Doing other things
72880;Swiping Up
7437;Turning Hand Clockwise
3461;No gesture
85472;Stop Sign
109795;Pulling Two Fingers In
73693;Doing other things
5784;Pushing Two Fingers Away
72219;Pushing Two Fingers Away
85368;Swiping Up
114371;Zooming In With Full Hand
95993;Zooming In With Full Hand
133082;Swiping Up
109690;Pulling Two Fingers In
34316;Turning Hand Clockwise
127180;Stop Sign
54616;Stop Sign
33011;Thumb Down
131428;Swiping Up
146537;Swiping Left
90381;Doing other things
50533;Thumb Down
91259;Pushing Two Fingers Away
28892;Turning Hand Counterclockwise
95273;No gesture
6221;Stop Sign
36188;Stop Sign
106590;Zooming Out With Full Hand
86303;Doing other things
107652;Zooming Out With Full Hand
43363;Turning Hand Clockwise
106397;Swiping Right
69819;Swiping Up
95413;Zooming In With Full Hand
25996;No gesture
8701;Zooming In With Full Hand
110656;Swiping Up
42479;Thumb Down
7753;Swiping Down
144658;Doing other things
72527;Stop Sign
48888;Thumb Up
126875;Pulling Two Fingers In
88676;Pulling Two Fingers In
1178;Zooming Out With Full Hand
120118;No gesture
113517;Swiping Left
90495;Swiping Right
95704;Thumb Up
123630;Swiping Up
80981;Pulling Two Fingers In
144835;Thumb Down
85238;Turning Hand Clockwise
102595;Zooming Out With Full Hand
49277;Turning Hand Clockwise
92271;Thumb Up
47032;Zooming In With Full Hand
73576;Swiping Down
38611;Swiping Right
24237;Swiping Left
143055;Doing other things
78746;Zooming Out With Full Hand
47315;No gesture
14019;Thumb Up
57750;Swiping Up
18805;Swiping Up
62866;Stop Sign
13712;Swiping Up
63604;Thumb Up
123013;Stop Sign
35234;Swiping Down
95693;Thumb Down
67757;Zooming Out With Full Hand
113055;Zooming Out With Full Hand
74927;Swiping Up
46138;Doing other things
21717;No gesture
121693;Doing other things
125498;No gesture
56923;Turning Hand Counterclockwise
36949;Thumb Up
20471;Thumb Up
6822;Stop Sign
63096;Swiping Right
10349;Swiping Up
78832;Stop Sign
69974;Pulling Two Fingers In
75144;Turning Hand Clockwise
129488;Zooming In With Full Hand
20782;Stop Sign
101139;Thumb Down
97522;Zooming Out With Full Hand
47894;Turning Hand Counterclockwise
116438;No gesture
26786;Pushing Two Fingers Away
63349;Pushing Two Fingers Away
49321;Swiping Left
129485;Thumb Down
63128;Pushing Two Fingers Away
91648;Swiping Up
113784;Thumb Up
100086;Thumb Up
81563;Pushing Two Fingers Away
137984;Thumb Down
64475;Turning Hand Counterclockwise
37532;Pulling Two Fingers In
138588;Swiping Right
32009;Turning Hand Clockwise
58405;Pulling Two Fingers In
6479;Swiping Down
129602;Swiping Up
12240;Swiping Left
110708;Pushing Two Fingers Away
90018;Swiping Down
85246;Swiping Up
93929;Stop Sign
100607;Pushing Two Fingers Away
19511;No gesture
112869;Swiping Down
65493;Swiping Left
79694;Pushing Two Fingers Away
126900;Swiping Up
74142;Stop Sign
23121;Stop Sign
83066;Pushing Two Fingers Away
18690;No gesture
90801;Pushing Two Fingers Away
125189;Swiping Left
45219;No gesture
89608;No gesture
103090;Stop Sign
122319;Thumb Down
55640;Turning Hand Counterclockwise
119769;Swiping Right
133698;Swiping Left
106633;Stop Sign
31351;Pulling Two Fingers In
43474;Thumb Up
37305;Swiping Down
22384;Swiping Up
4205;Pulling Two Fingers In
126500;Zooming In With Full Hand
104911;Swiping Left
32402;Swiping Up
126233;Swiping Up
107580;Swiping Up
127215;Zooming Out With Full Hand
129550;Pulling Two Fingers In
135563;Thumb Up
95421;No gesture
42958;Pushing Two Fingers Away
98967;Swiping Left
94988;Thumb Up
11970;Thumb Up
81778;Thumb Down
41479;Swiping Up
62288;Swiping Down
139611;Swiping Down
134199;Turning Hand Counterclockwise
46806;Pulling Two Fingers In
5332;Thumb Down
62092;Pushing Two Fingers Away
123234;Swiping Left
90104;Swiping Right
26525;Pulling Two Fingers In
129814;Zooming Out With Full Hand
101875;Turning Hand Clockwise
84061;Turning Hand Clockwise
97814;Zooming Out With Full Hand
122570;Thumb Down
115392;Turning Hand Counterclockwise
136436;No gesture
76477;Turning Hand Counterclockwise
83330;Zooming In With Full Hand
81906;Zooming Out With Full Hand
135335;Swiping Up
109875;Swiping Right
73721;Swiping Right
29186;Zooming Out With Full Hand
86296;Zooming Out With Full Hand
70776;Turning Hand Clockwise
99068;Turning Hand Clockwise
124444;Turning Hand Counterclockwise
39566;Zooming In With Full Hand
58833;Swiping Down
29199;Stop Sign
104671;Zooming In With Full Hand
26226;Pulling Two Fingers In
92797;No gesture
39397;Swiping Up
107004;Pulling Two Fingers In
81289;Thumb Up
23522;Pulling Two Fingers In
18201;Swiping Right
48902;Stop Sign
118375;Thumb Up
142849;Swiping Right
145239;Zooming In With Full Hand
60858;Zooming Out With Full Hand
139550;Zooming Out With Full Hand
102946;Swiping Up
49259;Thumb Down
34289;Zooming Out With Full Hand
124911;Swiping Right
61703;Zooming Out With Full Hand
121523;Turning Hand Counterclockwise
8906;Zooming In With Full Hand
5182;Swiping Left
72851;Turning Hand Clockwise
111594;No gesture
84052;Stop Sign
116398;Swiping Down
141789;Thumb Up
14907;Swiping Up
98791;Thumb Down
126266;Pulling Two Fingers In
123789;No gesture
46689;Thumb Down
82363;Turning Hand Counterclockwise
115937;Swiping Down
91553;Thumb Down
90753;Stop Sign
33320;Pushing Two Fingers Away
110147;Zooming In With Full Hand
78089;Turning Hand Clockwise
16387;Swiping Down
108716;Swiping Down
46876;Pushing Two Fingers Away
101538;Thumb Down
44845;Turning Hand Clockwise
7712;Swiping Up
58480;Thumb Down
15596;Zooming Out With Full Hand
114835;Swiping Down
77172;Pulling Two Fingers In
135197;No gesture
52725;Thumb Down
131159;No gesture
22999;Pushing Two Fingers Away
29624;Turning Hand Counterclockwise
18652;Thumb Up
20026;No gesture
113424;Turning Hand Clockwise
21783;No gesture
51569;Swiping Up
90210;Zooming Out With Full Hand
7559;No gesture
27348;Zooming In With Full Hand
3928;Zooming Out With Full Hand
86151;Thumb Down
26242;Swiping Left
11586;Turning Hand Clockwise
132438;Pulling Two Fingers In
31361;Pushing Two Fingers Away
93739;Pushing Two Fingers Away
104277;Swiping Up
72501;Thumb Down
18073;Zooming In With Full Hand
12192;Swiping Right
81585;No gesture
84574;Thumb Up
21875;Pushing Two Fingers Away
134831;Swiping Up
137903;Pushing Two Fingers Away
26948;Thumb Down
116825;Turning Hand Clockwise
19881;Pulling Two Fingers In
112469;Thumb Down
57995;Zooming Out With Full Hand
111412;Zooming Out With Full Hand
37491;No gesture
100609;Swiping Left
43635;Pushing Two Fingers Away
133640;Turning Hand Counterclockwise
55439;Zooming Out With Full Hand
12375;Pushing Two Fingers Away
27678;Zooming Out With Full Hand
25265;Turning Hand Clockwise
64570;Swiping Right
81716;Swiping Right
147090;Thumb Down
114103;Zooming In With Full Hand
44798;Zooming Out With Full Hand
96079;Thumb Down
18166;Stop Sign
137864;Swiping Down
97148;Swiping Up
122499;Zooming In With Full Hand
17375;Pulling Two Fingers In
140352;Pushing Two Fingers Away
41786;Thumb Up
53123;Zooming Out With Full Hand
126390;Turning Hand Clockwise
53126;Swiping Right
16218;Zooming Out With Full Hand
143461;Swiping Down
9598;Swiping Up
86185;Swiping Right
13643;Turning Hand Counterclockwise
121569;Zooming In With Full Hand
66123;Pulling Two Fingers In
40095;Thumb Up
49107;Turning Hand Clockwise
19065;No gesture
27520;Zooming Out With Full Hand
43491;Zooming In With Full Hand
146581;Thumb Down
138052;Pulling Two Fingers In
136776;Pulling Two Fingers In
55837;Zooming In With Full Hand
75837;Zooming In With Full Hand
30638;Zooming In With Full Hand
16646;Swiping Down
68659;Turning Hand Counterclockwise
36354;Thumb Down
58608;Thumb Down
5996;Zooming Out With Full Hand
7406;Turning Hand Clockwise
61626;Thumb Down
123390;Swiping Up
22204;Swiping Left
5673;No gesture
32487;Pushing Two Fingers Away
87889;Turning Hand Counterclockwise
28980;No gesture
16756;Thumb Up
71917;Zooming Out With Full Hand
4474;Swiping Right
19544;Swiping Left
23391;Stop Sign
29904;Stop Sign
126609;Swiping Down
52619;Thumb Up
82802;Turning Hand Counterclockwise
7027;Pulling Two Fingers In
110451;Zooming Out With Full Hand
53610;Swiping Down
67002;Zooming Out With Full Hand
104367;Thumb Down
131039;Swiping Right
134882;No gesture
73149;Swiping Up
74531;Pulling Two Fingers In
79770;Zooming In With Full Hand
10507;Zooming In With Full Hand
130316;Swiping Right
66971;Pulling Two Fingers In
144703;Swiping Right
39723;Swiping Down
95602;Zooming In With Full Hand
24955;Swiping Up
132351;Swiping Up
102689;Swiping Right
7483;Swiping Left
4534;Swiping Down
46568;Pulling Two Fingers In
115788;No gesture
97116;Zooming Out With Full Hand
18292;Pushing Two Fingers Away
24226;Pushing Two Fingers Away
136116;Zooming In With Full Hand
47555;Pulling Two Fingers In
85560;Swiping Right
117349;Zooming In With Full Hand
41423;Turning Hand Counterclockwise
44259;Turning Hand Counterclockwise
7291;Pulling Two Fingers In
122977;Zooming Out With Full Hand
65802;Swiping Right
141003;No gesture
92842;Swiping Right
88498;No gesture
64565;Turning Hand Clockwise
7473;Pulling Two Fingers In
139337;Turning Hand Counterclockwise
5049;Swiping Up
23433;Stop Sign
21889;Swiping Right
96710;Turning Hand Clockwise
100281;Swiping Down
7327;Swiping Up
59641;Pushing Two Fingers Away
122083;Pulling Two Fingers In
83579;Pulling Two Fingers In
130924;Swiping Right
115983;Pulling Two Fingers In
86029;Zooming Out With Full Hand
101994;Thumb Down
32663;Swiping Down
120742;Stop Sign
83986;Pulling Two Fingers In
106923;Pushing Two Fingers Away
73770;Turning Hand Counterclockwise
64080;Swiping Left
84438;Thumb Up
4537;Pulling Two Fingers In
21027;Stop Sign
57173;Stop Sign
24022;Zooming In With Full Hand
87924;Turning Hand Clockwise
65439;Zooming In With Full Hand
145886;Pulling Two Fingers In
21665;Pushing Two Fingers Away
65629;No gesture
128198;Turning Hand Counterclockwise
134290;Turning Hand Clockwise
120382;Swiping Up
39895;Thumb Down
52899;Pulling Two Fingers In
27086;Thumb Up
88213;Swiping Up
136880;Swiping Down
119588;Pulling Two Fingers In
107746;Turning Hand Counterclockwise
94875;Thumb Up
58596;Swiping Up
66736;Zooming Out With Full Hand
58965;Stop Sign
111766;Thumb Up
117955;Stop Sign
26387;No gesture
78778;Pulling Two Fingers In
48836;Turning Hand Clockwise
91168;Zooming Out With Full Hand
616;Thumb Up
24636;Pushing Two Fingers Away
72548;Thumb Down
11650;Thumb Up
78580;Swiping Up
135549;Swiping Down
80782;Swiping Right
139610;Swiping Down
103731;Swiping Up
132523;No gesture
120936;Pushing Two Fingers Away
80199;Swiping Right
5605;Zooming In With Full Hand
66839;Zooming Out With Full Hand
102776;Zooming In With Full Hand
75596;Zooming Out With Full Hand
49663;Stop Sign
143279;Zooming In With Full Hand
143383;Thumb Down
69008;Stop Sign
108582;Swiping Left
142797;Swiping Up
135761;Swiping Down
114941;Zooming In With Full Hand
91565;Pushing Two Fingers Away
119500;Swiping Right
91107;Thumb Down
6639;Swiping Left
57083;Pulling Two Fingers In
107382;Zooming In With Full Hand
40967;Pulling Two Fingers In
4466;Thumb Down
42583;Pushing Two Fingers Away
64864;Thumb Up
68132;Thumb Down
125385;Zooming Out With Full Hand
24479;Swiping Down
5403;Zooming Out With Full Hand
132789;Stop Sign
135583;Swiping Up
52215;Turning Hand Clockwise
89375;Swiping Up
112455;Thumb Down
88661;No gesture
62125;Swiping Left
98816;Zooming Out With Full Hand
127798;No gesture
9471;Zooming In With Full Hand
73460;Swiping Left
54736;Pulling Two Fingers In
146386;Pulling Two Fingers In
39811;Turning Hand Counterclockwise
1121;Thumb Up
70887;Swiping Down
77022;Zooming Out With Full Hand
5817;Swiping Up
125057;Zooming Out With Full Hand
67070;Stop Sign
133114;Pulling Two Fingers In
80769;Swiping Left
68593;Zooming Out With Full Hand
143047;Swiping Right
126395;Swiping Left
85509;Zooming Out With Full Hand
18727;Thumb Up
45490;Swiping Left
100608;Swiping Left
93715;No gesture
44319;No gesture
105909;Swiping Left
29003;Thumb Up
94766;Zooming In With Full Hand
133123;Thumb Down
101989;Turning Hand Clockwise
94303;No gesture
35959;Turning Hand Clockwise
94327;Swiping Up
109567;Stop Sign
1548;Turning Hand Counterclockwise
136899;Thumb Up
82869;No gesture
143390;Swiping Up
43565;Swiping Right
58311;Zooming Out With Full Hand
115492;Zooming Out With Full Hand
7022;Thumb Up
6690;Pulling Two Fingers In
116735;Zooming In With Full Hand
68324;Stop Sign
30864;Stop Sign
38924;Thumb Down
134482;Pulling Two Fingers In
93731;Zooming Out With Full Hand
72005;Swiping Up
87569;No gesture
28394;Stop Sign
133049;Zooming In With Full Hand
142246;Pushing Two Fingers Away
121573;No gesture
147997;Swiping Down
37100;Stop Sign
97287;Thumb Down
41771;Swiping Right
55933;Swiping Right
122743;Swiping Left
97300;Thumb Up
56486;Zooming Out With Full Hand
55311;Turning Hand Clockwise
36294;Swiping Down
116910;Pushing Two Fingers Away
65034;Thumb Down
33619;Swiping Up
46398;Thumb Down
108464;Stop Sign
8520;Thumb Up
73938;Swiping Up
38;Swiping Right
119158;Swiping Right
114466;Zooming In With Full Hand
62347;Stop Sign
108351;No gesture
51961;Zooming In With Full Hand
58337;Thumb Up
77554;Swiping Left
34056;Swiping Right
147891;Swiping Left
133093;Pulling Two Fingers In
101193;Turning Hand Clockwise
82694;Swiping Up
83678;Turning Hand Counterclockwise
93064;Swiping Down
119389;Swiping Up
144193;Swiping Left
48692;Turning Hand Clockwise
96479;Thumb Down
22022;Swiping Left
651;No gesture
51179;No gesture
46934;Turning Hand Counterclockwise
41793;Swiping Right
64870;Pulling Two Fingers In
13642;No gesture
3849;Thumb Up
43145;Stop Sign
145943;Pushing Two Fingers Away
17143;Pushing Two Fingers Away
34455;Thumb Up
42064;Swiping Up
90179;Pulling Two Fingers In
73594;Pulling Two Fingers In
7609;Turning Hand Counterclockwise
133863;Swiping Left
1520;Zooming In With Full Hand
21399;Stop Sign
120662;Pulling Two Fingers In
61927;Stop Sign
52379;Pushing Two Fingers Away
119327;Thumb Up
6299;Thumb Up
59338;Thumb Up
24276;Thumb Down
16038;Pushing Two Fingers Away
43933;Pulling Two Fingers In
75503;Zooming In With Full Hand
13542;Turning Hand Counterclockwise
112284;Pushing Two Fingers Away
98744;Turning Hand Clockwise
59262;Stop Sign
131391;Zooming Out With Full Hand
134350;Pushing Two Fingers Away
63688;Swiping Down
36040;Swiping Left
126510;Pulling Two Fingers In
124788;No gesture
31348;Swiping Up
64143;Zooming In With Full Hand
103617;Turning Hand Clockwise
130995;Thumb Down
72191;Pushing Two Fingers Away
102073;Stop Sign
57060;Swiping Right
81382;Swiping Left
38651;Swiping Right
85372;Swiping Up
41127;Pulling Two Fingers In
107193;Zooming In With Full Hand
46776;Turning Hand Counterclockwise
77689;No gesture
72308;Stop Sign
41104;Turning Hand Clockwise
16490;Turning Hand Counterclockwise
110373;Stop Sign
49523;Swiping Up
61069;Thumb Down
127502;Pulling Two Fingers In
79270;Thumb Up
22903;Swiping Right
55140;Thumb Up
101545;Turning Hand Counterclockwise
130162;Thumb Up
15687;Swiping Down
88964;Turning Hand Clockwise
59132;Swiping Left
44155;Zooming In With Full Hand
112564;Thumb Down
33196;Turning Hand Counterclockwise
129195;Swiping Down
10372;No gesture
73579;Pushing Two Fingers Away
55532;Stop Sign
107573;Thumb Up
10940;Zooming In With Full Hand
80612;Thumb Up
49939;Thumb Up
120350;Stop Sign
5373;Swiping Left
63392;Zooming In With Full Hand
137817;No gesture
100311;Thumb Down
22010;Turning Hand Clockwise
146968;Thumb Down
57883;Zooming In With Full Hand
74186;Swiping Right
91007;Swiping Down
122882;Thumb Down
49420;Zooming In With Full Hand
90357;Swiping Left
114511;Pulling Two Fingers In
51768;Turning Hand Clockwise
120671;Thumb Up
30867;Zooming Out With Full Hand
76638;Thumb Down
51008;Thumb Down
31727;Zooming In With Full Hand
21594;Turning Hand Clockwise
96704;Stop Sign
71422;Zooming Out With Full Hand
55585;No gesture
134518;Pushing Two Fingers Away
109278;Swiping Left
63821;Thumb Up
43135;Turning Hand Counterclockwise
86755;Swiping Right
37288;Pushing Two Fingers Away
39151;Turning Hand Counterclockwise
79891;Thumb Down
50596;Pushing Two Fingers Away
84923;Pushing Two Fingers Away
23071;Turning Hand Clockwise
126039;Swiping Left
39734;Swiping Up
621;Swiping Up
45418;Stop Sign
64971;No gesture
59888;Thumb Up
31059;No gesture
77061;Swiping Down
55782;No gesture
124960;Swiping Right
44716;Swiping Down
69475;Pushing Two Fingers Away
32593;Pushing Two Fingers Away
53887;Turning Hand Counterclockwise
45232;No gesture
141393;Swiping Left
79540;No gesture
35458;Thumb Up
112989;Thumb Down
47685;Thumb Up
84406;Thumb Up
83959;Swiping Down
126958;Zooming Out With Full Hand
138380;Turning Hand Counterclockwise
48154;Zooming In With Full Hand
49842;Thumb Down
28568;Stop Sign
147474;Thumb Up
127161;Swiping Up
112574;Thumb Down
33212;Thumb Up
7947;Pulling Two Fingers In
52238;Turning Hand Counterclockwise
126832;Thumb Up
72270;Pulling Two Fingers In
115113;Zooming In With Full Hand
112609;Turning Hand Clockwise
98108;Stop Sign
20294;Turning Hand Counterclockwise
36439;No gesture
122618;Swiping Right
103759;Swiping Right
9892;Zooming In With Full Hand
64560;Zooming In With Full Hand
95723;Swiping Left
17996;Zooming Out With Full Hand
117033;Pulling Two Fingers In
1406;Stop Sign
97216;Swiping Up
129509;Turning Hand Clockwise
15807;Swiping Down
128325;Swiping Left
52409;Zooming Out With Full Hand
93554;Swiping Left
126555;Thumb Up
38893;Thumb Down
80726;Pushing Two Fingers Away
114758;Pulling Two Fingers In
80094;Thumb Up
146405;Zooming In With Full Hand
12596;Pushing Two Fingers Away
137148;No gesture
109428;Thumb Up
110755;Swiping Down
44472;Thumb Down
12012;Pulling Two Fingers In
28352;Swiping Right
43594;Turning Hand Clockwise
115985;Pushing Two Fingers Away
16735;Pushing Two Fingers Away
25009;Zooming In With Full Hand
16485;Swiping Left
113251;Swiping Up
64190;Swiping Up
24306;No gesture
56814;Thumb Down
108629;Zooming Out With Full Hand
144168;Swiping Left
112681;Swiping Left
7819;Thumb Up
91090;Swiping Right
140669;Zooming Out With Full Hand
117281;Pushing Two Fingers Away
133058;Swiping Up
35868;No gesture
20538;Pushing Two Fingers Away
8602;Zooming Out With Full Hand
55514;Swiping Left
61207;Pulling Two Fingers In
79854;Zooming Out With Full Hand
66792;Pulling Two Fingers In
31852;Pushing Two Fingers Away
99276;Pulling Two Fingers In
25516;Thumb Down
116470;Turning Hand Counterclockwise
123426;Swiping Up
923;Swiping Right
98230;Swiping Down
107537;Zooming In With Full Hand
87093;Zooming In With Full Hand
141098;Pulling Two Fingers In
9264;Zooming In With Full Hand
43882;Thumb Up
51129;Swiping Left
55153;Swiping Down
88438;Thumb Down
99651;Swiping Down
433;Zooming Out With Full Hand
105741;Thumb Up
137904;Swiping Down
85218;Turning Hand Counterclockwise
96295;Swiping Down
103392;Swiping Left
91875;Swiping Right
66606;Swiping Down
140194;Swiping Right
5791;Thumb Up
102847;Swiping Left
115014;Swiping Right
71005;Swiping Up
117588;Swiping Left
52123;Swiping Down
51328;Stop Sign
127467;Pulling Two Fingers In
147140;Swiping Up
17132;Zooming Out With Full Hand
102279;Turning Hand Counterclockwise
121500;Thumb Down
28261;Stop Sign
5319;Swiping Right
64371;Swiping Left
137367;Turning Hand Counterclockwise
6338;Pulling Two Fingers In
104336;Zooming In With Full Hand
102955;Zooming In With Full Hand
145598;Swiping Down
108962;Thumb Down
110646;Zooming Out With Full Hand
108566;Pushing Two Fingers Away
40588;Thumb Down
850;Thumb Down
122792;Swiping Down
92269;Swiping Left
99923;Swiping Up
112115;Swiping Down
135479;No gesture
103603;Pulling Two Fingers In
74361;Swiping Down
74522;Thumb Up
133566;Turning Hand Clockwise
143555;Swiping Left
58979;Zooming In With Full Hand
87577;Turning Hand Counterclockwise
113502;Swiping Up
107310;Swiping Up
27567;No gesture
130745;Zooming In With Full Hand
88035;Zooming Out With Full Hand
27879;Zooming Out With Full Hand
1033;Swiping Down
92882;Stop Sign
16196;Swiping Right
41449;Thumb Down
60851;Turning Hand Clockwise
49203;Swiping Down
2018;Thumb Up
68521;Swiping Left
90424;Swiping Left
7834;Zooming In With Full Hand
36728;Swiping Left
8208;Swiping Up
59979;No gesture
61477;Zooming Out With Full Hand
127230;Thumb Down
75037;Stop Sign
76292;Zooming In With Full Hand
113480;Pulling Two Fingers In
69761;Swiping Left
105448;Swiping Down
139780;Swiping Right
131542;Pushing Two Fingers Away
84058;Zooming In With Full Hand
87775;Stop Sign
109231;Thumb Up
117108;Swiping Right
79402;Swiping Up
118623;Thumb Down
68865;Swiping Right
7404;Zooming Out With Full Hand
118297;Swiping Up
109510;Zooming Out With Full Hand
147348;Pushing Two Fingers Away
85545;Stop Sign
29887;Pulling Two Fingers In
46020;Swiping Up
17419;Swiping Down
142368;Zooming In With Full Hand
6844;Swiping Down
114259;No gesture
83369;Stop Sign
139676;Pulling Two Fingers In
2315;Swiping Down
128683;Pushing Two Fingers Away
119759;Thumb Up
118413;Pulling Two Fingers In
21267;Zooming In With Full Hand
72062;Zooming Out With Full Hand
30743;Zooming In With Full Hand
139448;Thumb Down
117871;No gesture
134694;Thumb Up
103683;Swiping Right
68566;Thumb Down
82624;Zooming In With Full Hand
76008;Zooming Out With Full Hand
33488;Swiping Right
129583;Pulling Two Fingers In
121671;Swiping Down
131272;Thumb Up
117932;Thumb Down
141204;Pushing Two Fingers Away
30456;Swiping Up
80777;Stop Sign
57992;Thumb Down
112660;Thumb Down
100435;Swiping Down
14997;Swiping Right
2169;Zooming Out With Full Hand
127058;No gesture
101892;Stop Sign
89520;Swiping Up
89822;Pushing Two Fingers Away
37216;Swiping Down
95039;Zooming Out With Full Hand
8933;Pushing Two Fingers Away
46480;Stop Sign
137885;Thumb Down
10467;Pulling Two Fingers In
145230;Swiping Down
110337;Zooming In With Full Hand
44181;Swiping Up
128476;Swiping Left
2125;Zooming Out With Full Hand
20849;Zooming In With Full Hand
13710;Stop Sign
67503;Thumb Up
14808;Pushing Two Fingers Away
100913;Thumb Down
49964;Turning Hand Counterclockwise
20546;Thumb Up
10835;Swiping Up
143215;Zooming Out With Full Hand
144977;Pushing Two Fingers Away
61521;Zooming In With Full Hand
140045;Thumb Up
28690;Thumb Down
7191;Thumb Up
80814;Thumb Down
84837;Swiping Up
69879;Swiping Right
120909;Pulling Two Fingers In
89335;Swiping Right
71188;Swiping Up
123014;Thumb Up
145539;Thumb Up
52723;Zooming In With Full Hand
69767;Zooming Out With Full Hand
36153;Zooming In With Full Hand
85105;Stop Sign
137289;Swiping Down
107625;Stop Sign
132107;Thumb Up
117927;Swiping Up
79165;Pulling Two Fingers In
99653;Pulling Two Fingers In
84553;Pushing Two Fingers Away
139562;Turning Hand Clockwise
123668;Swiping Up
133658;Thumb Up
3665;Turning Hand Clockwise
368;Pulling Two Fingers In
26459;Swiping Left
131786;Swiping Up
123298;Zooming Out With Full Hand
110139;Thumb Down
137943;Pushing Two Fingers Away
21376;Swiping Left
21787;Pushing Two Fingers Away
23209;Thumb Down
33456;Swiping Down
71299;Swiping Right
102108;Zooming Out With Full Hand
104873;Pulling Two Fingers In
115872;No gesture
74400;Zooming In With Full Hand
135886;No gesture
29249;No gesture
10818;Swiping Right
58681;Thumb Up
10515;Thumb Up
73370;Swiping Right
32620;Thumb Up
99123;Swiping Up
120798;Swiping Left
50338;Stop Sign
16960;Thumb Up
8038;Swiping Right
27798;Swiping Right
127937;Stop Sign
87092;Turning Hand Clockwise
128712;Swiping Down
55046;Thumb Down
58877;Zooming Out With Full Hand
